prob_density,r,z,vr,vz
0.0,2.6084826625000003e-06,5.027283095e-07,-7.85118e-05,2.12254e-05
0.0,2.6112072235000003e-06,5.01992528e-07,-7.83663e-05,2.11632e-05
0.0,2.613931987e-06,5.012574865000001e-07,-7.82209e-05,2.11011e-05
0.0,2.6166605255e-06,5.00522222e-07,-7.80754e-05,2.10391e-05
0.0,2.6193905985e-06,4.997873385e-07,-7.79308e-05,2.09775e-05
0.0,2.6221208735000002e-06,4.990531955e-07,-7.77861e-05,2.09159e-05
0.0,2.6248519025e-06,4.983196430000001e-07,-7.7642e-05,2.08546e-05
0.0,2.6275874955000003e-06,4.975856595e-07,-7.74971e-05,2.07932e-05
0.0,2.6303232895000003e-06,4.968524155000001e-07,-7.73531e-05,2.07321e-05
0.0,2.6330592840000004e-06,4.96119911e-07,-7.72094e-05,2.06712e-05
0.0,2.6357978945e-06,4.95387499e-07,-7.70658e-05,2.06104e-05
0.0,2.6385392155e-06,4.946551550000001e-07,-7.69225e-05,2.05498e-05
0.0,2.6412807365e-06,4.939235505000001e-07,-7.67793e-05,2.04894e-05
0.0,2.644022457e-06,4.931926845000001e-07,-7.66366e-05,2.04292e-05
0.0,2.64676863e-06,4.924614235e-07,-7.64939e-05,2.03691e-05
0.0,2.6495156855000004e-06,4.917307195000001e-07,-7.63512e-05,2.03091e-05
0.0,2.6522629395000005e-06,4.91000754e-07,-7.62085e-05,2.02492e-05
0.0,2.6550115125000004e-06,4.902712280000001e-07,-7.60666e-05,2.01896e-05
0.0,2.6577641105e-06,4.895414255000001e-07,-7.59248e-05,2.01301e-05
0.0,2.6605169060000003e-06,4.88812361e-07,-7.5783e-05,2.00708e-05
0.0,2.663269899e-06,4.88084034e-07,-7.56416e-05,2.00116e-05
0.0,2.6660259915000005e-06,4.873556765e-07,-7.55003e-05,1.99526e-05
0.0,2.668784337e-06,4.866275135e-07,-7.5359e-05,1.98937e-05
0.0,2.6715428790000004e-06,4.859000880000001e-07,-7.5218e-05,1.98349e-05
0.0,2.6743016175000004e-06,4.851733985e-07,-7.50774e-05,1.97764e-05
0.0,2.677065211e-06,4.844462185000001e-07,-7.49366e-05,1.97179e-05
0.0,2.67982931e-06,4.83719695e-07,-7.47963e-05,1.96597e-05
0.0,2.6825936045e-06,4.82993907e-07,-7.46563e-05,1.96016e-05
0.0,2.6853595070000003e-06,4.82268484e-07,-7.45166e-05,1.95437e-05
0.0,2.688129171e-06,4.81542862e-07,-7.43769e-05,1.94859e-05
0.0,2.6908990295000003e-06,4.808179765000001e-07,-7.42371e-05,1.94282e-05
0.0,2.693669083e-06,4.800938255000001e-07,-7.40982e-05,1.93708e-05
0.0,2.6964424390000005e-06,4.793695970000001e-07,-7.39589e-05,1.93135e-05
0.0,2.6992178700000006e-06,4.78645613e-07,-7.382e-05,1.92563e-05
0.0,2.7019934945e-06,4.77922364e-07,-7.36812e-05,1.91992e-05
0.0,2.7047693135000005e-06,4.771998485000001e-07,-7.35427e-05,1.91424e-05
0.0,2.7075501050000003e-06,4.7647682400000006e-07,-7.34046e-05,1.90857e-05
0.0,2.710331309e-06,4.7575447700000005e-07,-7.32665e-05,1.90291e-05
0.0,2.7131127055e-06,4.7503286350000005e-07,-7.31286e-05,1.89727e-05
0.0,2.7158957150000004e-06,4.7431161450000005e-07,-7.29913e-05,1.89165e-05
0.0,2.718682503e-06,4.735901700000001e-07,-7.28534e-05,1.88603e-05
0.0,2.721469486e-06,4.7286945800000007e-07,-7.27161e-05,1.88043e-05
0.0,2.7242566605000004e-06,4.7214947850000007e-07,-7.25789e-05,1.87485e-05
0.0,2.727047058e-06,4.7142944800000004e-07,-7.2442e-05,1.86928e-05
0.0,2.7298396330000006e-06,4.707096385000001e-07,-7.23052e-05,1.86373e-05
0.0,2.7326324010000004e-06,4.6999056e-07,-7.21688e-05,1.85819e-05
0.0,2.7354253595e-06,4.692722125e-07,-7.20325e-05,1.85267e-05
0.0,2.7382231255000004e-06,4.6855340950000003e-07,-7.1897e-05,1.84718e-05
0.0,2.7410214935e-06,4.6783523250000006e-07,-7.17606e-05,1.84167e-05
0.0,2.7438200525000004e-06,4.67117786e-07,-7.16243e-05,1.83618e-05
0.0,2.7466199395000003e-06,4.6640077750000006e-07,-7.14891e-05,1.83073e-05
0.0,2.7494239155e-06,4.656835015e-07,-7.13536e-05,1.82527e-05
0.0,2.752228082e-06,4.6496695550000003e-07,-7.12185e-05,1.81984e-05
0.0,2.7550324380000004e-06,4.642511385e-07,-7.10836e-05,1.81442e-05
0.0,2.7578396445e-06,4.635353715e-07,-7.09488e-05,1.80902e-05
0.0,2.760649426e-06,4.62819725e-07,-7.08141e-05,1.80362e-05
0.0,2.7634593975e-06,4.6210480800000007e-07,-7.06798e-05,1.79825e-05
0.0,2.7662695565000004e-06,4.6139061800000005e-07,-7.05457e-05,1.79289e-05
0.0,2.7690840620000003e-06,4.6067610000000006e-07,-7.04117e-05,1.78754e-05
0.0,2.7718996550000006e-06,4.5996208200000003e-07,-7.02778e-05,1.78221e-05
0.0,2.7747154365e-06,4.5924879050000005e-07,-7.01444e-05,1.77689e-05
0.0,2.7775319650000003e-06,4.5853608400000006e-07,-7.00109e-05,1.77159e-05
0.0,2.7803531885000003e-06,4.5782296450000007e-07,-6.98779e-05,1.7663e-05
0.0,2.7831746000000005e-06,4.5711057100000005e-07,-6.97448e-05,1.76102e-05
0.0,2.7859961975000003e-06,4.5639890400000003e-07,-6.96121e-05,1.75577e-05
0.0,2.7888199745e-06,4.556874595000001e-07,-6.94792e-05,1.75051e-05
0.0,2.7916470225000004e-06,4.5497596350000004e-07,-6.93466e-05,1.74528e-05
0.0,2.7944742575e-06,4.5426519300000004e-07,-6.92143e-05,1.74006e-05
0.0,2.797301677e-06,4.535551465e-07,-6.90821e-05,1.73485e-05
0.0,2.8001326815e-06,4.5284497100000006e-07,-6.89499e-05,1.72965e-05
0.0,2.80296556e-06,4.52135096e-07,-6.8818e-05,1.72447e-05
0.0,2.8057986245e-06,4.514259445e-07,-6.86862e-05,1.7193e-05
0.0,2.8086318725e-06,4.5071751650000005e-07,-6.85549e-05,1.71415e-05
0.0,2.811470083e-06,4.5000861650000005e-07,-6.84235e-05,1.70901e-05
0.0,2.8143087975e-06,4.4930035950000007e-07,-6.82925e-05,1.70389e-05
0.0,2.8171476975e-06,4.4859282450000005e-07,-6.81616e-05,1.69878e-05
0.0,2.819987799e-06,4.4788575700000004e-07,-6.80311e-05,1.69369e-05
0.0,2.8228321740000003e-06,4.471783935e-07,-6.79005e-05,1.68861e-05
0.0,2.8256767305000006e-06,4.4647175150000005e-07,-6.77701e-05,1.68354e-05
0.0,2.8285214715000003e-06,4.457658295e-07,-6.764e-05,1.67849e-05
0.0,2.8313687265e-06,4.4506004900000006e-07,-6.75097e-05,1.67344e-05
0.0,2.834218951e-06,4.4435429800000006e-07,-6.73799e-05,1.66841e-05
0.0,2.8370693555e-06,4.436492675e-07,-6.72498e-05,1.66338e-05
0.0,2.839919943e-06,4.4294495450000005e-07,-6.71205e-05,1.65839e-05
0.0,2.8427743285000003e-06,4.422404675000001e-07,-6.69911e-05,1.6534e-05
0.0,2.845630408e-06,4.4153632550000003e-07,-6.6862e-05,1.64842e-05
0.0,2.8484866665000006e-06,4.408329025e-07,-6.67332e-05,1.64347e-05
0.0,2.8513431065e-06,4.4013019550000003e-07,-6.66043e-05,1.63852e-05
0.0,2.8542046000000003e-06,4.3942700750000006e-07,-6.64753e-05,1.63358e-05
0.0,2.8570665400000003e-06,4.3872447100000007e-07,-6.63469e-05,1.62865e-05
0.0,2.8599286585e-06,4.3802265150000004e-07,-6.62185e-05,1.62374e-05
0.0,2.8627919070000003e-06,4.3732131350000005e-07,-6.60906e-05,1.61885e-05
0.0,2.8656595350000006e-06,4.3661966300000005e-07,-6.59624e-05,1.61397e-05
0.0,2.8685273415000003e-06,4.3591872800000005e-07,-6.58349e-05,1.6091e-05
0.0,2.8713953255000006e-06,4.3521850750000004e-07,-6.57071e-05,1.60424e-05
0.0,2.874265627e-06,4.3451847850000004e-07,-6.55798e-05,1.5994e-05
0.0,2.8771391285e-06,4.3381842650000007e-07,-6.54525e-05,1.59457e-05
0.0,2.880012807e-06,4.3311908850000003e-07,-6.53254e-05,1.58976e-05
0.0,2.882886662e-06,4.3242046300000004e-07,-6.51986e-05,1.58496e-05
0.0,2.885763993e-06,4.31721748e-07,-6.50718e-05,1.58017e-05
0.0,2.8886433735000004e-06,4.3102329050000003e-07,-6.49453e-05,1.57539e-05
0.0,2.89152293e-06,4.3032554500000005e-07,-6.48189e-05,1.57063e-05
0.0,2.8944026620000003e-06,4.296285095e-07,-6.46928e-05,1.56588e-05
0.0,2.897286999e-06,4.2893111350000003e-07,-6.45668e-05,1.56114e-05
0.0,2.9001722645e-06,4.2823424550000007e-07,-6.44413e-05,1.55643e-05
0.0,2.9030577045000003e-06,4.2753808800000003e-07,-6.43149e-05,1.5517e-05
0.0,2.9059436550000005e-06,4.268425575e-07,-6.41886e-05,1.54698e-05
0.0,2.9088346375000003e-06,4.261465655e-07,-6.40635e-05,1.5423e-05
0.0,2.9117257940000006e-06,4.2545128250000003e-07,-6.39377e-05,1.53761e-05
0.0,2.9146171230000004e-06,4.247567075e-07,-6.3813e-05,1.53296e-05
0.0,2.9175100225000003e-06,4.2406250400000003e-07,-6.36877e-05,1.5283e-05
0.0,2.9204069025000004e-06,4.2336809350000003e-07,-6.35629e-05,1.52366e-05
0.0,2.9233039550000005e-06,4.2267439050000006e-07,-6.34378e-05,1.51903e-05
0.0,2.926201179e-06,4.2198139300000005e-07,-6.33133e-05,1.51441e-05
0.0,2.9291010020000005e-06,4.2128852000000007e-07,-6.31889e-05,1.50981e-05
0.0,2.9320037855e-06,4.205956865e-07,-6.30644e-05,1.50521e-05
0.0,2.9349067400000004e-06,4.1990355750000004e-07,-6.29404e-05,1.50064e-05
0.0,2.9378098645000004e-06,4.192121325e-07,-6.28166e-05,1.49608e-05
0.0,2.940716587e-06,4.1852059400000006e-07,-6.26926e-05,1.49152e-05
0.0,2.9436252790000004e-06,4.1782933150000004e-07,-6.25691e-05,1.48698e-05
0.0,2.946534141e-06,4.1713877150000003e-07,-6.24456e-05,1.48245e-05
0.0,2.949443172e-06,4.164489125000001e-07,-6.23224e-05,1.47794e-05
0.0,2.952356768e-06,4.15758713e-07,-6.21993e-05,1.47343e-05
0.0,2.9552713745e-06,4.1506901550000005e-07,-6.20765e-05,1.46895e-05
0.0,2.9581861505000004e-06,4.1438001800000005e-07,-6.19539e-05,1.46447e-05
0.0,2.9611011770000003e-06,4.136917005e-07,-6.18311e-05,1.46e-05
0.0,2.9640215370000004e-06,4.1300286300000007e-07,-6.17088e-05,1.45555e-05
0.0,2.966942064e-06,4.1231472450000006e-07,-6.1586e-05,1.4511e-05
0.0,2.9698627590000003e-06,4.1162728400000003e-07,-6.14641e-05,1.44667e-05
0.0,2.9727845985e-06,4.109403105e-07,-6.13418e-05,1.44225e-05
0.0,2.9757108855e-06,4.102530280000001e-07,-6.12199e-05,1.43784e-05
0.0,2.9786373385e-06,4.0956644250000005e-07,-6.1098e-05,1.43344e-05
0.0,2.981563958e-06,4.08880553e-07,-6.09765e-05,1.42906e-05
0.0,2.984492585e-06,4.081949265e-07,-6.08549e-05,1.42469e-05
0.0,2.987424804e-06,4.0750919300000006e-07,-6.07338e-05,1.42033e-05
0.0,2.9903571890000007e-06,4.068241545000001e-07,-6.06123e-05,1.41597e-05
0.0,2.9932897385e-06,4.0613980850000006e-07,-6.04915e-05,1.41164e-05
0.0,2.9962251265000003e-06,4.05455532e-07,-6.03702e-05,1.40731e-05
0.0,2.9991632840000002e-06,4.0477134100000004e-07,-6.02497e-05,1.403e-05
0.0,3.002101606e-06,4.04087842e-07,-6.01287e-05,1.39869e-05
0.0,3.0050400915e-06,4.03405034e-07,-6.00087e-05,1.39441e-05
0.0,3.0079822140000003e-06,4.027221095e-07,-5.98881e-05,1.39012e-05
0.0,3.0109263155000003e-06,4.0203945400000005e-07,-5.97681e-05,1.38586e-05
0.0,3.0138705805000002e-06,4.0135748750000003e-07,-5.96479e-05,1.3816e-05
0.0,3.0168150075e-06,4.0067621000000003e-07,-5.95285e-05,1.37736e-05
0.0,3.0197638370000003e-06,3.9999463950000007e-07,-5.94086e-05,1.37313e-05
0.0,3.022713889e-06,3.993135125e-07,-5.92889e-05,1.3689e-05
0.0,3.0256641020000005e-06,3.9863307200000004e-07,-5.91701e-05,1.3647e-05
0.0,3.028614476e-06,3.9795331750000006e-07,-5.90504e-05,1.3605e-05
0.0,3.0315699865000002e-06,3.9727310300000004e-07,-5.89307e-05,1.3563e-05
0.0,3.0345259935000002e-06,3.96593497e-07,-5.88121e-05,1.35213e-05
0.0,3.0374821605000004e-06,3.959145750000001e-07,-5.86932e-05,1.34796e-05
0.0,3.0404388430000005e-06,3.95236255e-07,-5.85746e-05,1.34381e-05
0.0,3.0434006505e-06,3.945574795e-07,-5.84557e-05,1.33966e-05
0.0,3.046362619e-06,3.938793865000001e-07,-5.83372e-05,1.33553e-05
0.0,3.0493247460000004e-06,3.932019755e-07,-5.82188e-05,1.33141e-05
0.0,3.0522880445000004e-06,3.9252501350000005e-07,-5.81006e-05,1.3273e-05
0.0,3.0552558200000005e-06,3.9184774600000003e-07,-5.79823e-05,1.3232e-05
0.0,3.0582237555000007e-06,3.91171159e-07,-5.78645e-05,1.31911e-05
0.0,3.061191847e-06,3.9049525100000004e-07,-5.77466e-05,1.31503e-05
0.0,3.064161734e-06,3.89819648e-07,-5.76291e-05,1.31097e-05
0.0,3.0671354825000006e-06,3.8914388100000005e-07,-5.75116e-05,1.30692e-05
0.0,3.0701093905e-06,3.8846879150000005e-07,-5.73942e-05,1.30287e-05
0.0,3.0730834530000003e-06,3.87794378e-07,-5.72769e-05,1.29884e-05
0.0,3.076059901e-06,3.8712013550000006e-07,-5.71598e-05,1.29482e-05
0.0,3.0790396280000003e-06,3.8644586050000004e-07,-5.70429e-05,1.29081e-05
0.0,3.082019514e-06,3.8577226000000004e-07,-5.69262e-05,1.28681e-05
0.0,3.0849995530000005e-06,3.8509933300000004e-07,-5.68092e-05,1.28282e-05
0.0,3.087982533e-06,3.8442645050000005e-07,-5.66927e-05,1.27884e-05
0.0,3.090968245e-06,3.83753659e-07,-5.6576e-05,1.27487e-05
0.0,3.0939541130000002e-06,3.8308153900000004e-07,-5.64595e-05,1.27091e-05
0.0,3.096940135e-06,3.8241008950000005e-07,-5.63435e-05,1.26696e-05
0.0,3.0999296180000007e-06,3.81738565e-07,-5.62272e-05,1.26303e-05
0.0,3.1029213205000004e-06,3.810672460000001e-07,-5.61113e-05,1.2591e-05
0.0,3.1059131775e-06,3.803965935e-07,-5.59954e-05,1.25519e-05
0.0,3.1089051870000003e-06,3.797266075e-07,-5.58799e-05,1.25129e-05
0.0,3.1119011445000003e-06,3.7905643650000005e-07,-5.57644e-05,1.2474e-05
0.0,3.1148988430000006e-06,3.7838657450000006e-07,-5.5649e-05,1.24352e-05
0.0,3.1178966940000003e-06,3.7771737600000003e-07,-5.55336e-05,1.23965e-05
0.0,3.120894697e-06,3.770488385000001e-07,-5.54185e-05,1.2358e-05
0.0,3.123897099e-06,3.7638001550000004e-07,-5.53036e-05,1.23196e-05
0.0,3.1269007995e-06,3.757115965e-07,-5.51886e-05,1.22812e-05
0.0,3.1299046505e-06,3.75043837e-07,-5.50741e-05,1.2243e-05
0.0,3.132908652e-06,3.7437673400000006e-07,-5.49592e-05,1.22049e-05
0.0,3.1359174695000007e-06,3.7370925200000007e-07,-5.48449e-05,1.21669e-05
0.0,3.1389271770000004e-06,3.7304226150000006e-07,-5.47305e-05,1.2129e-05
0.0,3.1419370335000005e-06,3.723759255e-07,-5.46164e-05,1.20912e-05
0.0,3.1449470395000004e-06,3.71710242e-07,-5.45023e-05,1.20536e-05
0.0,3.1479622425e-06,3.7104409450000005e-07,-5.43883e-05,1.2016e-05
0.0,3.1509779625000005e-06,3.703785175000001e-07,-5.42745e-05,1.19785e-05
0.0,3.1539938305000002e-06,3.6971359000000005e-07,-5.41609e-05,1.19412e-05
0.0,3.1570098460000004e-06,3.690493105e-07,-5.40472e-05,1.19039e-05
0.0,3.160031405e-06,3.683844905e-07,-5.3934e-05,1.18669e-05
0.0,3.1630531425000005e-06,3.6772031100000003e-07,-5.38204e-05,1.18298e-05
0.0,3.166075028e-06,3.670567765e-07,-5.37073e-05,1.17929e-05
0.0,3.1690973265000003e-06,3.6639382700000005e-07,-5.35944e-05,1.17561e-05
0.0,3.1721249425e-06,3.6573038600000006e-07,-5.34813e-05,1.17193e-05
0.0,3.175152704e-06,3.6506758850000007e-07,-5.33686e-05,1.16828e-05
0.0,3.1781806115e-06,3.6440543050000007e-07,-5.32559e-05,1.16463e-05
0.0,3.181209195e-06,3.63743796e-07,-5.31434e-05,1.16099e-05
0.0,3.1842428420000006e-06,3.630817255e-07,-5.30309e-05,1.15736e-05
0.0,3.1872766325000005e-06,3.6242029300000004e-07,-5.29185e-05,1.15374e-05
0.0,3.1903105675000002e-06,3.617594965e-07,-5.28069e-05,1.15014e-05
0.0,3.1933454050000003e-06,3.61099169e-07,-5.26944e-05,1.14654e-05
0.0,3.196385088e-06,3.604384525e-07,-5.25818e-05,1.14294e-05
0.0,3.1994249135000005e-06,3.59778369e-07,-5.24705e-05,1.13937e-05
0.0,3.2024648815000004e-06,3.5911891650000004e-07,-5.23586e-05,1.1358e-05
0.0,3.2055059420000002e-06,3.5845988750000006e-07,-5.22471e-05,1.13225e-05
0.0,3.2085516660000003e-06,3.5780050800000003e-07,-5.21356e-05,1.1287e-05
0.0,3.2115975325000004e-06,3.571417565e-07,-5.20243e-05,1.12517e-05
0.0,3.2146435380000003e-06,3.564836315e-07,-5.19131e-05,1.12164e-05
0.0,3.2176907900000004e-06,3.5582589300000006e-07,-5.18022e-05,1.11813e-05
0.0,3.2207425615000002e-06,3.551678335e-07,-5.16911e-05,1.11463e-05
0.0,3.2237944740000004e-06,3.545103965e-07,-5.15801e-05,1.11113e-05
0.0,3.2268465240000004e-06,3.5385358200000003e-07,-5.14694e-05,1.10765e-05
0.0,3.2298999345000003e-06,3.531971245e-07,-5.13589e-05,1.10417e-05
0.0,3.2329577590000004e-06,3.52540367e-07,-5.12481e-05,1.1007e-05
0.0,3.2360157225000007e-06,3.5188422800000004e-07,-5.1138e-05,1.09725e-05
0.0,3.239073823e-06,3.51228706e-07,-5.10276e-05,1.09381e-05
0.0,3.2421333585000005e-06,3.5057352e-07,-5.09175e-05,1.09038e-05
0.0,3.2451972405000006e-06,3.49918048e-07,-5.0807e-05,1.08694e-05
0.0,3.2482612595000002e-06,3.4926318900000007e-07,-5.06976e-05,1.08354e-05
0.0,3.251325414e-06,3.486089415000001e-07,-5.05873e-05,1.08012e-05
0.0,3.2543910415000003e-06,3.4795501850000004e-07,-5.04784e-05,1.07674e-05
0.0,3.2574609845000007e-06,3.4730081300000003e-07,-5.03679e-05,1.07334e-05
0.0,3.2605310625000003e-06,3.466472165e-07,-5.02578e-05,1.06995e-05
0.0,3.263601275e-06,3.459942255e-07,-5.01487e-05,1.06659e-05
0.0,3.2666729605000003e-06,3.4534155499999997e-07,-5.00394e-05,1.06323e-05
0.0,3.2697489685e-06,3.4468859900000005e-07,-4.99301e-05,1.05989e-05
0.0,3.27282511e-06,3.4403624600000004e-07,-4.98212e-05,1.05655e-05
0.0,3.2759013835000005e-06,3.4338449450000005e-07,-4.97119e-05,1.05322e-05
0.0,3.2789790920000003e-06,3.4273306650000006e-07,-4.96034e-05,1.04991e-05
0.0,3.2820611690000004e-06,3.4208134100000005e-07,-4.94943e-05,1.04659e-05
0.0,3.2851433770000002e-06,3.4143021300000004e-07,-4.93857e-05,1.04329e-05
0.0,3.2882257160000002e-06,3.407796815e-07,-4.92773e-05,1.04e-05
0.0,3.2913094115000007e-06,3.401294855e-07,-4.91686e-05,1.03672e-05
0.0,3.2943975605e-06,3.3947897200000005e-07,-4.90604e-05,1.03345e-05
0.0,3.2974858400000005e-06,3.38829051e-07,-4.89518e-05,1.03018e-05
0.0,3.3005742480000004e-06,3.381797205e-07,-4.88439e-05,1.02693e-05
0.0,3.3036638940000003e-06,3.375307455e-07,-4.87355e-05,1.02368e-05
0.0,3.3067581205000005e-06,3.368814245e-07,-4.86279e-05,1.02045e-05
0.0,3.3098524740000005e-06,3.3623269050000006e-07,-4.85198e-05,1.01722e-05
0.0,3.3129469555000004e-06,3.35584542e-07,-4.8412e-05,1.01401e-05
0.0,3.3160425175000006e-06,3.3493677700000007e-07,-4.83043e-05,1.0108e-05
0.0,3.3191428245e-06,3.3428862900000007e-07,-4.81965e-05,1.00759e-05
0.0,3.3222432565e-06,3.3364106300000006e-07,-4.8089e-05,1.0044e-05
0.0,3.325343815e-06,3.3299407650000004e-07,-4.79815e-05,1.00122e-05
0.0,3.3284452570000003e-06,3.3234750950000005e-07,-4.78743e-05,9.9805e-06
0.0,3.3315516490000007e-06,3.3170051450000005e-07,-4.77669e-05,9.9488e-06
0.0,3.3346581635e-06,3.310540960000001e-07,-4.76599e-05,9.9173e-06
0.0,3.3377648030000004e-06,3.304082515e-07,-4.75528e-05,9.8858e-06
0.0,3.3408720875e-06,3.2976287100000005e-07,-4.74459e-05,9.8545e-06
0.0,3.3439845660000002e-06,3.291170095e-07,-4.73389e-05,9.8232e-06
0.0,3.3470971680000004e-06,3.28471718e-07,-4.72322e-05,9.792e-06
0.0,3.3502098915000003e-06,3.2782699550000005e-07,-4.71256e-05,9.7609e-06
0.0,3.3533229825e-06,3.271827885e-07,-4.70193e-05,9.7299e-06
0.0,3.3564415520000006e-06,3.265380395e-07,-4.69128e-05,9.699e-06
0.0,3.3595602445000004e-06,3.258938545e-07,-4.68063e-05,9.6681e-06
0.0,3.3626790565e-06,3.25250233e-07,-4.67003e-05,9.6374e-06
0.0,3.3657979885e-06,3.2460717200000006e-07,-4.65943e-05,9.6068e-06
0.0,3.3689225815000003e-06,3.239635295e-07,-4.64883e-05,9.5762e-06
0.0,3.3720473680000004e-06,3.2332043050000004e-07,-4.63825e-05,9.5458e-06
0.0,3.375172272e-06,3.2267788850000004e-07,-4.62767e-05,9.5154e-06
0.0,3.3782972945e-06,3.22035902e-07,-4.61714e-05,9.4852e-06
0.0,3.3814276295000003e-06,3.2139340250000006e-07,-4.60656e-05,9.4549e-06
0.0,3.3845585130000003e-06,3.207513675e-07,-4.59604e-05,9.4249e-06
0.0,3.3876895130000006e-06,3.2010988450000003e-07,-4.58547e-05,9.3948e-06
0.0,3.3908206295e-06,3.1946895000000004e-07,-4.57496e-05,9.3649e-06
0.0,3.3939566685e-06,3.188275805e-07,-4.56444e-05,9.335e-06
0.0,3.3970936535000004e-06,3.1818658850000003e-07,-4.55393e-05,9.3052e-06
0.0,3.4002307535000003e-06,3.175461415e-07,-4.54343e-05,9.2755e-06
0.0,3.403367968e-06,3.16906238e-07,-4.53295e-05,9.2459e-06
0.0,3.4065096715e-06,3.1626598450000006e-07,-4.52245e-05,9.2164e-06
0.0,3.409652762e-06,3.1562601250000007e-07,-4.51197e-05,9.1869e-06
0.0,3.4127959655000004e-06,3.1498658e-07,-4.50152e-05,9.1576e-06
0.0,3.415939282e-06,3.143476845e-07,-4.49108e-05,9.1284e-06
0.0,3.4190866125000003e-06,3.137085325e-07,-4.48066e-05,9.0992e-06
0.0,3.4222358120000003e-06,3.130695585e-07,-4.47018e-05,9.07e-06
0.0,3.425385123e-06,3.1243111750000003e-07,-4.45977e-05,9.041e-06
0.0,3.428534545e-06,3.11793208e-07,-4.44936e-05,9.0121e-06
0.0,3.4316874640000004e-06,3.11155142e-07,-4.43895e-05,8.9832e-06
0.0,3.4348427765000005e-06,3.10517143e-07,-4.42855e-05,8.9544e-06
0.0,3.4379981990000007e-06,3.0987967100000004e-07,-4.41814e-05,8.9257e-06
0.0,3.4411537300000003e-06,3.092427235e-07,-4.40776e-05,8.8971e-06
0.0,3.444312199e-06,3.0860572900000003e-07,-4.39738e-05,8.8686e-06
0.0,3.4474736275000003e-06,3.07968682e-07,-4.38701e-05,8.8401e-06
0.0,3.4506351655e-06,3.07332155e-07,-4.37665e-05,8.8117e-06
0.0,3.4537968095e-06,3.06696147e-07,-4.3663e-05,8.7834e-06
0.0,3.4569607895000002e-06,3.0606020800000004e-07,-4.35595e-05,8.7552e-06
0.0,3.4601283375000005e-06,3.0542408900000005e-07,-4.34562e-05,8.727e-06
0.0,3.463295995e-06,3.047884835e-07,-4.33532e-05,8.699e-06
0.0,3.4664637560000004e-06,3.0415339100000005e-07,-4.325e-05,8.671e-06
0.0,3.4696332065000003e-06,3.0351849100000004e-07,-4.31472e-05,8.6432e-06
0.0,3.472806879e-06,3.0288327600000005e-07,-4.30443e-05,8.6154e-06
0.0,3.4759806575000005e-06,3.02248569e-07,-4.29415e-05,8.5876e-06
0.0,3.4791545400000003e-06,3.01614367e-07,-4.28388e-05,8.56e-06
0.0,3.4823294215e-06,3.009804905e-07,-4.27362e-05,8.5324e-06
0.0,3.4855092235000006e-06,3.0034615500000004e-07,-4.26334e-05,8.5049e-06
0.0,3.488689127e-06,2.9971232100000003e-07,-4.2531e-05,8.4775e-06
0.0,3.4918691340000005e-06,2.9907898600000003e-07,-4.24283e-05,8.4501e-06
0.0,3.4950494065e-06,2.984461155e-07,-4.23263e-05,8.4229e-06
0.0,3.49823534e-06,2.978126345e-07,-4.22237e-05,8.3956e-06
0.0,3.5014213735e-06,2.97179649e-07,-4.21215e-05,8.3685e-06
0.0,3.5046075090000003e-06,2.965471555e-07,-4.20196e-05,8.3415e-06
0.0,3.5077937435000005e-06,2.959151525e-07,-4.19173e-05,8.3145e-06
0.0,3.510985201e-06,2.95282623e-07,-4.18159e-05,8.2877e-06
0.0,3.5141773685000004e-06,2.9465046000000004e-07,-4.17138e-05,8.2608e-06
0.0,3.5173696355000002e-06,2.94018783e-07,-4.16126e-05,8.2342e-06
0.0,3.5205620005e-06,2.9338759e-07,-4.15107e-05,8.2075e-06
0.0,3.5237587755000003e-06,2.927560265e-07,-4.14094e-05,8.181e-06
0.0,3.5269570810000003e-06,2.92124661e-07,-4.13078e-05,8.1544e-06
0.0,3.5301554835000002e-06,2.91493774e-07,-4.12066e-05,8.128e-06
0.0,3.533353982e-06,2.90863364e-07,-4.11052e-05,8.1017e-06
0.0,3.5365560350000004e-06,2.9023274650000004e-07,-4.10041e-05,8.0754e-06
0.0,3.5397604815000002e-06,2.896021495e-07,-4.09028e-05,8.0492e-06
0.0,3.5429650235000002e-06,2.8897202350000006e-07,-4.08019e-05,8.0231e-06
0.0,3.54616966e-06,2.88342365e-07,-4.07005e-05,7.997e-06
0.0,3.5493769485000002e-06,2.877126705e-07,-4.05997e-05,7.971e-06
0.0,3.55258754e-06,2.8708281050000003e-07,-4.04986e-05,7.9451e-06
0.0,3.5557982245000004e-06,2.86453413e-07,-4.0398e-05,7.9193e-06
0.0,3.5590090025e-06,2.8582447500000003e-07,-4.02976e-05,7.8936e-06
0.0,3.5622214850000003e-06,2.8519567900000003e-07,-4.01968e-05,7.8679e-06
0.0,3.5654382255000004e-06,2.8456652400000006e-07,-4.00964e-05,7.8424e-06
0.0,3.5686550565000004e-06,2.8393782300000003e-07,-3.99959e-05,7.8168e-06
0.0,3.57187198e-06,2.8330957350000005e-07,-3.98956e-05,7.7914e-06
0.0,3.5750896145000003e-06,2.826816515e-07,-3.97955e-05,7.7661e-06
0.0,3.5783125070000003e-06,2.82053169e-07,-3.96951e-05,7.7408e-06
0.0,3.5815354885000005e-06,2.81425132e-07,-3.9595e-05,7.7156e-06
0.0,3.5847585595000003e-06,2.80797538e-07,-3.94948e-05,7.6904e-06
